congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
112,Senate,29566,48,0,SC,200,0.0,1.0,"GRAHAM, Lindsey O.",G000359,1955.0,,0.409,-0.176,-134.4576,0.71512,401.0,61.0,1.0
112,Senate,29936,48,0,SC,200,1.0,1.0,"DeMINT, James W.",D000595,1951.0,,0.7,-0.102,-83.44081,0.798,369.0,40.0,
112,Senate,15425,37,0,SD,100,0.0,1.0,"JOHNSON, Timothy Peter (Tim)",J000177,1946.0,,-0.25,0.143,-48.57826,0.887,406.0,17.0,
112,Senate,29754,37,0,SD,200,0.0,1.0,"THUNE, John",T000250,1961.0,,0.409,0.126,-84.77146,0.80902,400.0,37.0,1.0
112,Senate,40304,54,0,TN,200,0.0,1.0,"ALEXANDER, Lamar",A000360,1940.0,,0.323,-0.184,-107.36008,0.76357,398.0,45.0,1.0
112,Senate,40705,54,0,TN,200,0.0,1.0,"CORKER, Robert (Bob)",C001071,1952.0,,0.391,-0.322,-93.72054,0.79159,401.0,39.0,1.0
112,Senate,40305,49,0,TX,200,0.0,1.0,"CORNYN, John",C001056,1952.0,,0.497,-0.017,-83.32916,0.81404,405.0,37.0,1.0
112,Senate,49306,49,0,TX,200,0.0,1.0,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943.0,,0.356,0.012,-104.24529,0.762,384.0,48.0,
112,Senate,14503,67,0,UT,200,0.0,1.0,"HATCH, Orrin Grant",H000338,1934.0,,0.382,-0.005,-129.94306,0.7025,368.0,54.0,1.0
112,Senate,41110,67,0,UT,200,0.0,1.0,"LEE, Mike",L000577,1971.0,,0.919,-0.394,-86.39704,0.80487,398.0,42.0,1.0
112,Senate,14307,6,0,VT,100,0.0,1.0,"LEAHY, Patrick Joseph",L000174,1940.0,,-0.374,-0.139,-52.4635,0.87765,402.0,20.0,1.0
112,Senate,29147,6,0,VT,328,0.0,1.0,"SANDERS, Bernard",S000033,1941.0,,-0.513,-0.308,-99.50982,0.77976,400.0,31.0,1.0
112,Senate,40706,40,0,VA,100,0.0,1.0,"WEBB, James H. (Jim)",W000803,1946.0,,-0.169,0.023,-100.69257,0.773,391.0,45.0,
112,Senate,40909,40,0,VA,100,0.0,1.0,"WARNER, Mark",W000805,1954.0,,-0.196,-0.024,-68.09529,0.83979,390.0,26.0,1.0
112,Senate,39310,73,0,WA,100,0.0,1.0,"CANTWELL, Maria E.",C000127,1958.0,,-0.287,-0.402,-73.25124,0.83566,408.0,31.0,1.0
112,Senate,49308,73,0,WA,100,0.0,1.0,"MURRAY, Patty",M001111,1950.0,,-0.341,-0.297,-48.92657,0.88567,403.0,18.0,1.0
112,Senate,14922,56,0,WV,100,0.0,1.0,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937.0,,-0.326,0.177,-48.84087,0.879,380.0,21.0,
112,Senate,40915,56,0,WV,100,3.0,2.0,"MANCHIN, Joe, III",M001183,1947.0,,-0.064,0.458,-141.05227,0.70711,407.0,64.0,1.0
112,Senate,15703,25,0,WI,100,0.0,1.0,"KOHL, Herbert H.",K000305,1935.0,,-0.256,-0.406,-63.35858,0.852,396.0,27.0,
112,Senate,41111,25,0,WI,200,0.0,1.0,"JOHNSON, Ron",J000293,1955.0,,0.594,-0.328,-72.14695,0.83828,409.0,34.0,1.0
112,Senate,40707,68,0,WY,200,0.0,1.0,"BARRASSO, John A.",B001261,1952.0,,0.528,0.226,-82.8741,0.81287,400.0,29.0,1.0
112,Senate,49706,68,0,WY,200,0.0,1.0,"ENZI, Michael B.",E000285,1944.0,,0.537,0.177,-75.98894,0.82659,399.0,30.0,1.0
113,President,99911,99,0,USA,100,0.0,0.0,"OBAMA, Barack",O000167,1961.0,,-0.354,-0.203,-41.04464,0.882,327.0,11.0,
113,House,20300,41,1,AL,200,1.0,1.0,"BONNER, Jr., Josiah Robins (Jo)",B001244,1959.0,,0.367,0.513,-41.88718,0.888,354.0,17.0,
113,House,20301,41,3,AL,200,0.0,1.0,"ROGERS, Mike Dennis",R000575,1958.0,,0.336,0.439,-140.30467,0.86934,1002.0,60.0,1.0
113,House,21102,41,7,AL,100,0.0,1.0,"SEWELL, Terri",S001185,1965.0,,-0.393,0.408,-160.29145,0.85244,1004.0,79.0,1.0
113,House,21192,41,2,AL,200,0.0,1.0,"ROBY, Martha",R000591,1976.0,,0.361,0.669,-87.20131,0.91775,1016.0,33.0,1.0
113,House,21193,41,5,AL,200,0.0,1.0,"BROOKS, Mo",B001274,1954.0,,0.596,-0.403,-202.60169,0.81841,1011.0,72.0,1.0
113,House,21376,41,1,AL,200,2.0,2.0,"BYRNE, Bradley",B001289,1955.0,,0.532,0.291,-38.71981,0.91876,457.0,14.0,1.0
113,House,29301,41,6,AL,200,0.0,1.0,"BACHUS, Spencer T., III",B000013,1947.0,,0.387,0.228,-134.43974,0.874,996.0,66.0,
113,House,29701,41,4,AL,200,0.0,1.0,"ADERHOLT, Robert",A000055,1965.0,,0.36,0.587,-88.80011,0.90977,939.0,37.0,1.0
113,House,14066,81,1,AK,200,0.0,1.0,"YOUNG, Donald Edwin",Y000033,1933.0,,0.278,0.006,-222.70673,0.79063,948.0,86.0,1.0
113,House,20304,61,8,AZ,200,0.0,1.0,"FRANKS, Trent",F000448,1957.0,,0.748,0.095,-103.79383,0.89882,973.0,39.0,1.0
113,House,20305,61,3,AZ,100,0.0,1.0,"GRIJALVA, Raúl M.",G000551,1948.0,,-0.596,-0.255,-123.11566,0.87845,950.0,44.0,1.0
113,House,20902,61,1,AZ,100,0.0,1.0,"KIRKPATRICK, Ann",K000368,1950.0,,-0.161,0.005,-275.81343,0.745,937.0,139.0,
113,House,21103,61,4,AZ,200,0.0,1.0,"GOSAR, Paul",G000565,1958.0,,0.604,-0.306,-169.43508,0.8245,878.0,80.0,1.0
113,House,21105,61,6,AZ,200,0.0,1.0,"SCHWEIKERT, David",S001183,1962.0,,0.636,-0.327,-119.05181,0.88659,989.0,52.0,1.0
113,House,21199,61,2,AZ,100,0.0,1.0,"BARBER, Ron",B001279,1945.0,,-0.123,0.001,-330.80405,0.716,992.0,144.0,
113,House,21300,61,9,AZ,100,0.0,1.0,"SINEMA, Kyrsten",S001191,1976.0,,-0.11,0.043,-300.71369,0.73804,990.0,108.0,1.0
113,House,29101,61,7,AZ,100,0.0,1.0,"PASTOR, Ed",P000099,1943.0,,-0.421,0.12,-153.07236,0.846,915.0,72.0,
113,House,29500,61,5,AZ,200,0.0,1.0,"SALMON, Matthew James",S000018,1958.0,,0.673,-0.272,-156.01219,0.854,988.0,76.0,
113,House,21106,42,1,AR,200,0.0,1.0,"CRAWFORD, Rick",C001087,1966.0,,0.362,0.502,-106.31515,0.89391,948.0,44.0,1.0
113,House,21107,42,2,AR,200,0.0,1.0,"GRIFFIN, Tim",G000567,1968.0,,0.41,0.421,-129.51757,0.879,1002.0,73.0,
113,House,21108,42,3,AR,200,0.0,1.0,"WOMACK, Steve",W000809,1957.0,,0.332,0.594,-87.09588,0.91823,1021.0,36.0,1.0
113,House,21301,42,4,AR,200,0.0,1.0,"COTTON, Tom",C001095,1977.0,,0.619,0.109,-140.91051,0.8699,1011.0,68.0,1.0
113,House,14256,71,11,CA,100,0.0,1.0,"MILLER, George",M000725,1945.0,,-0.552,-0.398,-141.94614,0.86,941.0,66.0,
113,House,14280,71,33,CA,100,0.0,1.0,"WAXMAN, Henry Arnold",W000215,1939.0,,-0.473,-0.343,-106.7633,0.894,954.0,49.0,
113,House,15448,71,12,CA,100,0.0,1.0,"PELOSI, Nancy",P000197,1940.0,,-0.493,-0.203,-104.4497,0.893,923.0,44.0,1.0
113,House,15621,71,48,CA,200,0.0,1.0,"ROHRABACHER, Dana",R000409,1947.0,,0.628,-0.401,-222.06883,0.79834,986.0,103.0,1.0
113,House,20103,71,17,CA,100,0.0,1.0,"HONDA, Mike",H001034,1941.0,,-0.529,-0.482,-109.97685,0.89,944.0,62.0,
113,House,20104,71,28,CA,100,0.0,1.0,"SCHIFF, Adam",S001150,1960.0,,-0.346,-0.13,-98.69272,0.90682,1009.0,30.0,1.0
113,House,20107,71,49,CA,200,0.0,1.0,"ISSA, Darrell",I000056,1953.0,,0.508,-0.08,-114.67581,0.89267,1010.0,45.0,1.0
113,House,20108,71,53,CA,100,0.0,1.0,"DAVIS, Susan A.",D000598,1944.0,,-0.345,-0.094,-114.6613,0.89177,1001.0,36.0,1.0
113,House,20307,71,22,CA,200,0.0,1.0,"NUNES, Devin",N000181,1973.0,,0.453,0.183,-109.20561,0.89576,992.0,45.0,1.0
113,House,20310,71,38,CA,100,0.0,1.0,"SÁNCHEZ, Linda T.",S001156,1969.0,,-0.504,-0.168,-143.97321,0.86478,991.0,62.0,1.0
113,House,20501,71,16,CA,100,0.0,1.0,"COSTA, Jim",C001059,1952.0,,-0.185,0.468,-397.09568,0.66546,975.0,204.0,1.0
113,House,20538,71,6,CA,100,0.0,1.0,"MATSUI, Doris",M001163,1944.0,,-0.435,-0.177,-119.99494,0.88692,1000.0,55.0,1.0
113,House,20539,71,45,CA,200,0.0,1.0,"CAMPBELL, John (of California)",C001064,1955.0,,0.748,-0.415,-115.09929,0.819,577.0,41.0,
113,House,20702,71,9,CA,100,0.0,1.0,"McNERNEY, Jerry",M001166,1951.0,,-0.258,-0.132,-199.9678,0.81957,1005.0,77.0,1.0
113,House,20703,71,23,CA,200,0.0,1.0,"MCCARTHY, Kevin",M001165,1965.0,,0.462,0.192,-106.63132,0.90074,1020.0,41.0,1.0
113,House,20762,71,14,CA,100,0.0,1.0,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950.0,,-0.387,-0.445,-102.48955,0.89874,960.0,41.0,1.0
113,House,20903,71,4,CA,200,0.0,1.0,"McCLINTOCK, Tom",M001177,1956.0,,0.745,-0.526,-162.23444,0.85188,1012.0,84.0,1.0
113,House,20955,71,27,CA,100,0.0,1.0,"CHU, Judy",C001080,1953.0,,-0.504,-0.314,-97.39262,0.90531,979.0,52.0,1.0
113,House,20958,71,3,CA,100,0.0,1.0,"GARAMENDI, John",G000559,1945.0,,-0.315,-0.091,-238.76439,0.78722,998.0,108.0,1.0
113,House,20963,71,50,CA,200,0.0,1.0,"HUNTER, Duncan Duane",H001048,1976.0,,0.512,0.167,-129.19655,0.87408,960.0,55.0,1.0
113,House,21109,71,10,CA,200,0.0,1.0,"DENHAM, Jeff",D000612,1967.0,,0.314,0.167,-170.0614,0.84503,1010.0,77.0,1.0
113,House,21110,71,37,CA,100,0.0,1.0,"BASS, Karen",B001270,1953.0,,-0.56,-0.137,-97.41602,0.89741,900.0,53.0,1.0
113,House,21195,71,44,CA,100,0.0,1.0,"HAHN, Janice",H001063,1952.0,,-0.39,-0.376,-107.26435,0.9,1016.0,40.0,
113,House,21302,71,1,CA,200,0.0,1.0,"LaMALFA, Doug",L000578,1960.0,,0.56,0.067,-103.3752,0.9016,998.0,36.0,1.0
113,House,21303,71,2,CA,100,0.0,1.0,"HUFFMAN, Jared",H001068,1964.0,,-0.435,-0.487,-110.05592,0.89559,998.0,36.0,1.0
113,House,21304,71,7,CA,100,0.0,1.0,"BERA, Ami",B001287,1965.0,,-0.223,-0.034,-196.35711,0.82442,1017.0,87.0,1.0
113,House,21305,71,8,CA,200,0.0,1.0,"COOK, Paul",C001094,1943.0,,0.396,0.183,-128.37653,0.88097,1013.0,60.0,1.0
113,House,21306,71,15,CA,100,0.0,1.0,"SWALWELL, Eric",S001193,1980.0,,-0.359,-0.1,-166.98213,0.84844,1016.0,79.0,1.0
113,House,21307,71,21,CA,200,0.0,1.0,"VALADAO, David G.",V000129,1977.0,,0.256,0.353,-170.11756,0.84569,1015.0,72.0,1.0
113,House,21308,71,26,CA,100,0.0,1.0,"BROWNLEY, Julia",B001285,1952.0,,-0.277,0.035,-176.94683,0.84045,1018.0,81.0,1.0
113,House,21309,71,29,CA,100,0.0,1.0,"CÁRDENAS, Tony",C001097,1963.0,,-0.368,-0.019,-169.73204,0.84023,975.0,62.0,1.0
113,House,21310,71,35,CA,100,0.0,1.0,"NEGRETE McLEOD, Gloria",N000187,1941.0,,-0.437,0.035,-133.89662,0.855,856.0,65.0,
113,House,21311,71,36,CA,100,0.0,1.0,"RUIZ, Raul",R000599,1972.0,,-0.233,0.051,-278.76189,0.75459,990.0,132.0,1.0
113,House,21312,71,41,CA,100,0.0,1.0,"TAKANO, Mark",T000472,1960.0,,-0.477,-0.186,-138.05915,0.87318,1018.0,54.0,1.0
113,House,21313,71,47,CA,100,0.0,1.0,"LOWENTHAL, Alan",L000579,1941.0,,-0.441,-0.353,-89.63521,0.915,1009.0,37.0,1.0
113,House,21314,71,51,CA,100,0.0,1.0,"VARGAS, Juan",V000130,1961.0,,-0.384,0.114,-148.83776,0.86158,999.0,65.0,1.0
113,House,21315,71,52,CA,100,0.0,1.0,"PETERS, Scott",P000608,1958.0,,-0.177,-0.071,-298.24897,0.74475,1012.0,143.0,1.0
113,House,29106,71,43,CA,100,0.0,1.0,"WATERS, Maxine",W000187,1938.0,,-0.66,-0.082,-125.96974,0.87715,961.0,52.0,1.0
113,House,29312,71,18,CA,100,0.0,1.0,"ESHOO, Anna Georges",E000215,1942.0,,-0.383,-0.424,-105.4665,0.89981,999.0,36.0,1.0
113,House,29313,71,20,CA,100,0.0,1.0,"FARR, Sam",F000030,1941.0,,-0.455,-0.219,-129.45034,0.877,985.0,50.0,
113,House,29315,71,25,CA,200,0.0,1.0,"McKEON, Howard P. (Buck)",M000508,1938.0,,0.396,0.208,-126.13141,0.88,983.0,56.0,
113,House,29316,71,34,CA,100,0.0,1.0,"BECERRA, Xavier",B000287,1958.0,,-0.512,-0.283,-78.82904,0.92294,983.0,30.0,1.0
113,House,29317,71,40,CA,100,0.0,1.0,"ROYBAL-ALLARD, Lucille",R000486,1941.0,,-0.47,-0.202,-92.94087,0.91116,999.0,39.0,1.0
113,House,29321,71,39,CA,200,0.0,1.0,"ROYCE, Edward Randall",R000487,1951.0,,0.666,-0.367,-131.40748,0.87709,1002.0,52.0,1.0
113,House,29323,71,42,CA,200,0.0,1.0,"CALVERT, Ken",C000059,1953.0,,0.347,0.199,-90.37611,0.91441,1010.0,34.0,1.0
113,House,29504,71,19,CA,100,0.0,1.0,"LOFGREN, Zoe",L000397,1947.0,,-0.4,-0.458,-179.83623,0.8366,1008.0,69.0,1.0
113,House,29707,71,30,CA,100,0.0,1.0,"SHERMAN, Brad",S000344,1954.0,,-0.344,-0.15,-157.80088,0.85562,1012.0,59.0,1.0
113,House,29709,71,46,CA,100,0.0,1.0,"SANCHEZ, Loretta",S000030,1960.0,,-0.367,0.025,-205.52164,0.808,966.0,89.0,
113,House,29774,71,24,CA,100,0.0,1.0,"CAPPS, Lois",C001036,1938.0,,-0.389,-0.227,-124.611,0.884,1014.0,44.0,
113,House,29778,71,13,CA,100,0.0,1.0,"LEE, Barbara",L000551,1946.0,,-0.685,-0.642,-95.46613,0.90886,999.0,54.0,1.0
113,House,29901,71,5,CA,100,0.0,1.0,"THOMPSON, Michael",T000460,1951.0,,-0.395,0.063,-167.16286,0.84719,1008.0,90.0,1.0
113,House,29903,71,32,CA,100,0.0,1.0,"NAPOLITANO, Grace Flores",N000179,1936.0,,-0.446,-0.237,-104.35521,0.89909,981.0,50.0,1.0
113,House,29905,71,31,CA,200,0.0,1.0,"MILLER, Gary G.",M001139,1948.0,,0.478,0.222,-81.82418,0.886,674.0,35.0,
113,House,20704,62,5,CO,200,0.0,1.0,"LAMBORN, Doug",L000564,1954.0,,0.689,0.198,-123.21206,0.88569,1015.0,43.0,1.0
113,House,20705,62,7,CO,100,0.0,1.0,"PERLMUTTER, Ed",P000593,1953.0,,-0.286,0.104,-227.86324,0.79007,967.0,90.0,1.0
113,House,20904,62,2,CO,100,0.0,1.0,"POLIS, Jared",P000598,1975.0,,-0.281,-0.686,-276.84337,0.74086,923.0,97.0,1.0
113,House,20906,62,6,CO,200,0.0,1.0,"COFFMAN, Mike",C001077,1955.0,,0.499,-0.21,-179.23501,0.83827,1016.0,90.0,1.0
113,House,21111,62,3,CO,200,0.0,1.0,"TIPTON, Scott",T000470,1956.0,,0.462,-0.041,-166.24548,0.84585,993.0,85.0,1.0
113,House,21112,62,4,CO,200,0.0,1.0,"GARDNER, Cory",G000562,1974.0,,0.456,0.002,-164.20539,0.84843,999.0,86.0,1.0
113,House,29710,62,1,CO,100,0.0,1.0,"DeGETTE, Diana",D000197,1957.0,,-0.435,-0.306,-86.07603,0.91441,962.0,29.0,1.0
113,House,20706,1,2,CT,100,0.0,1.0,"COURTNEY, Joe",C001069,1953.0,,-0.342,0.024,-155.26968,0.85618,1000.0,75.0,1.0
113,House,20907,1,4,CT,100,0.0,1.0,"HIMES, James A.",H001047,1966.0,,-0.242,-0.26,-185.16812,0.83142,1003.0,77.0,1.0
113,House,21316,1,5,CT,100,0.0,1.0,"ESTY, Elizabeth",E000293,1959.0,,-0.305,-0.118,-142.0324,0.86845,1007.0,69.0,1.0
113,House,29109,1,3,CT,100,0.0,1.0,"DeLAURO, Rosa L.",D000216,1943.0,,-0.418,-0.112,-101.3904,0.90228,986.0,41.0,1.0
113,House,29908,1,1,CT,100,0.0,1.0,"LARSON, John B.",L000557,1948.0,,-0.401,-0.059,-131.87093,0.8768,1003.0,47.0,1.0
113,House,21113,11,1,DE,100,0.0,1.0,"CARNEY, John C., Jr.",C001083,1956.0,,-0.256,-0.142,-158.61333,0.848,962.0,56.0,
113,House,13047,43,13,FL,200,1.0,1.0,"YOUNG, Charles William (Bill)",Y000031,1930.0,2013.0,0.325,-0.112,-63.00568,0.818,313.0,31.0,
113,House,15634,43,27,FL,200,0.0,1.0,"ROS-LEHTINEN, Ileana",R000435,1952.0,,0.245,-0.228,-178.30155,0.82969,955.0,72.0,1.0
113,House,20110,43,1,FL,200,0.0,1.0,"MILLER, Jefferson B. (Jeff)",M001144,1959.0,,0.633,0.155,-130.6889,0.874,971.0,64.0,
113,House,20111,43,4,FL,200,0.0,1.0,"CRENSHAW, Ander",C001045,1944.0,,0.333,0.337,-105.48282,0.9,999.0,45.0,
113,House,20316,43,25,FL,200,0.0,1.0,"DIAZ-BALART, Mario",D000600,1961.0,,0.278,0.086,-130.98586,0.8727,962.0,47.0,1.0
113,House,20504,43,23,FL,100,0.0,1.0,"WASSERMAN SCHULTZ, Debbie",W000797,1966.0,,-0.432,0.095,-153.96248,0.85125,956.0,62.0,1.0
113,House,20708,43,14,FL,100,0.0,1.0,"CASTOR, Kathy",C001066,1966.0,,-0.434,0.03,-116.44929,0.88688,970.0,57.0,1.0
113,House,20709,43,16,FL,200,0.0,1.0,"BUCHANAN, Vernon G.",B001260,1951.0,,0.359,-0.156,-141.72174,0.8665,989.0,57.0,1.0
113,House,20758,43,12,FL,200,0.0,1.0,"BILIRAKIS, Gus",B001257,1963.0,,0.398,0.028,-131.55883,0.87719,1004.0,57.0,1.0
113,House,20908,43,9,FL,100,0.0,1.0,"GRAYSON, Alan",G000556,1958.0,,-0.363,-0.457,-182.32256,0.832,994.0,62.0,
113,House,20909,43,8,FL,200,0.0,1.0,"POSEY, Bill",P000599,1947.0,,0.508,-0.311,-242.74755,0.78747,1016.0,104.0,1.0
113,House,20910,43,17,FL,200,0.0,1.0,"ROONEY, Thomas J.",R000583,1970.0,,0.468,0.013,-211.05916,0.81125,1009.0,91.0,1.0
113,House,20959,43,21,FL,100,0.0,1.0,"DEUTCH, Theodore E. (Ted)",D000610,1966.0,,-0.416,-0.063,-113.73305,0.89219,997.0,43.0,1.0
113,House,21114,43,2,FL,200,0.0,1.0,"SOUTHERLAND, Steve",S001186,1965.0,,0.56,0.063,-117.2386,0.89,1009.0,53.0,
113,House,21115,43,11,FL,200,0.0,1.0,"NUGENT, Richard",N000185,1951.0,,0.483,0.077,-151.64545,0.86,1002.0,76.0,
113,House,21116,43,10,FL,200,0.0,1.0,"WEBSTER, Daniel A.",W000806,1949.0,,0.471,0.016,-133.82027,0.87297,985.0,56.0,1.0
113,House,21117,43,15,FL,200,0.0,1.0,"ROSS, Dennis",R000593,1959.0,,0.534,0.083,-122.40963,0.88607,1012.0,43.0,1.0
113,House,21118,43,24,FL,100,0.0,1.0,"WILSON, Frederica",W000808,1942.0,,-0.476,-0.009,-98.95989,0.90578,1000.0,32.0,1.0
113,House,21317,43,3,FL,200,0.0,1.0,"YOHO, Ted",Y000065,1955.0,,0.698,-0.444,-185.91731,0.83233,1013.0,86.0,1.0
113,House,21318,43,6,FL,200,0.0,1.0,"DeSANTIS, Ron",D000621,1978.0,,0.661,-0.114,-123.94842,0.88547,1019.0,68.0,1.0
113,House,21319,43,18,FL,100,0.0,1.0,"MURPHY, Patrick",M001191,1983.0,,-0.186,-0.026,-305.4494,0.739,1010.0,148.0,
113,House,21320,43,19,FL,200,1.0,1.0,"RADEL, Trey",R000596,1976.0,,0.702,-0.25,-95.41688,0.827,502.0,60.0,
113,House,21321,43,22,FL,100,0.0,1.0,"FRANKEL, Lois",F000462,1948.0,,-0.423,-0.043,-115.98188,0.89028,998.0,53.0,1.0
113,House,21322,43,26,FL,100,0.0,1.0,"GARCIA, Joe",G000573,1963.0,,-0.204,0.032,-245.92149,0.779,984.0,122.0,
113,House,21377,43,19,FL,200,2.0,2.0,"CLAWSON, Curt",C001102,1959.0,,0.626,-0.509,-23.63826,0.872,172.0,12.0,
113,House,21401,43,13,FL,200,2.0,2.0,"JOLLY, David W.",J000296,1972.0,,0.23,0.058,-68.48647,0.836,382.0,26.0,
113,House,29328,43,5,FL,100,0.0,1.0,"BROWN, Corrine",B000911,1946.0,,-0.429,0.192,-121.67387,0.883,974.0,45.0,
113,House,29331,43,7,FL,200,0.0,1.0,"MICA, John L.",M000689,1943.0,,0.453,0.137,-138.16368,0.873,1020.0,54.0,
113,House,29337,43,20,FL,100,0.0,1.0,"HASTINGS, Alcee Lamar",H000324,1936.0,,-0.564,0.143,-146.95224,0.85193,917.0,55.0,1.0
113,House,15431,44,5,GA,100,0.0,1.0,"LEWIS, John R.",L000287,1940.0,,-0.588,-0.236,-100.9656,0.89309,893.0,52.0,1.0
113,House,20319,44,11,GA,200,0.0,1.0,"GINGREY, Phil",G000550,1942.0,,0.561,0.272,-130.27149,0.87,932.0,50.0,
113,House,20321,44,13,GA,100,0.0,1.0,"SCOTT, David",S001157,1945.0,,-0.304,0.177,-216.02175,0.80253,982.0,89.0,1.0
113,House,20505,44,6,GA,200,0.0,1.0,"PRICE, Tom",P000591,1954.0,,0.644,-0.073,-124.18757,0.88441,1011.0,62.0,1.0
113,House,20506,44,3,GA,200,0.0,1.0,"WESTMORELAND, Lynn A.",W000796,1950.0,,0.672,0.189,-154.39228,0.852,966.0,66.0,
113,House,20507,44,12,GA,100,0.0,1.0,"BARROW, John",B001252,1955.0,,-0.119,0.46,-392.97464,0.68,1020.0,154.0,
113,House,20712,44,4,GA,100,0.0,1.0,"JOHNSON, Hank",J000288,1954.0,,-0.475,0.063,-145.72225,0.85971,964.0,60.0,1.0
113,House,20753,44,10,GA,200,0.0,1.0,"BROUN, Paul C., Jr.",B001262,1946.0,,0.913,-0.408,-326.47545,0.721,998.0,135.0,
113,House,20962,44,14,GA,200,0.0,1.0,"GRAVES, Tom",G000560,1970.0,,0.756,-0.085,-131.95448,0.87741,1009.0,77.0,1.0
113,House,21122,44,7,GA,200,0.0,1.0,"WOODALL, Rob",W000810,1970.0,,0.651,-0.291,-175.42807,0.83998,1006.0,93.0,1.0
113,House,21123,44,8,GA,200,0.0,1.0,"SCOTT, Austin",S001189,1969.0,,0.588,0.196,-107.23564,0.89927,1010.0,37.0,1.0
113,House,21323,44,9,GA,200,0.0,1.0,"COLLINS, Doug",C001093,1966.0,,0.648,0.029,-124.89753,0.87988,976.0,64.0,1.0
113,House,29338,44,1,GA,200,0.0,1.0,"KINGSTON, Jack",K000220,1955.0,,0.54,0.302,-130.70729,0.864,897.0,49.0,
113,House,29339,44,2,GA,100,0.0,1.0,"BISHOP, Sanford Dixon, Jr.",B000490,1947.0,,-0.28,0.473,-267.79455,0.75811,967.0,130.0,1.0
113,House,21124,82,1,HI,100,0.0,1.0,"HANABUSA, Colleen",H001050,1951.0,,-0.382,0.014,-115.40594,0.87978,901.0,46.0,1.0
113,House,21324,82,2,HI,100,0.0,1.0,"GABBARD, Tulsi",G000571,1981.0,,-0.28,-0.167,-212.33086,0.80591,984.0,82.0,1.0
113,House,21125,63,1,ID,200,0.0,1.0,"LABRADOR, Raúl R.",L000573,1967.0,,0.726,-0.569,-206.59308,0.81062,984.0,91.0,1.0
113,House,29910,63,2,ID,200,0.0,1.0,"SIMPSON, Michael K.",S001148,1950.0,,0.294,0.275,-94.12848,0.91017,1000.0,30.0,1.0
113,House,20508,21,3,IL,100,0.0,1.0,"LIPINSKI, Daniel",L000563,1966.0,,-0.236,0.194,-284.37793,0.75184,997.0,130.0,1.0
113,House,20715,21,6,IL,200,0.0,1.0,"ROSKAM, Peter",R000580,1961.0,,0.439,0.03,-112.80047,0.89423,1009.0,49.0,1.0
113,House,20749,21,11,IL,100,0.0,1.0,"FOSTER, Bill",F000454,1955.0,,-0.221,-0.223,-213.24042,0.81001,1012.0,94.0,1.0
113,House,20914,21,18,IL,200,0.0,1.0,"SCHOCK, Aaron",S001179,1981.0,,0.311,0.185,-120.10981,0.885,979.0,53.0,
113,House,20954,21,5,IL,100,0.0,1.0,"QUIGLEY, Mike",Q000023,1958.0,,-0.318,-0.309,-112.89694,0.89294,997.0,35.0,1.0
113,House,21128,21,16,IL,200,0.0,1.0,"KINZINGER, Adam",K000378,1978.0,,0.271,0.293,-144.44314,0.86711,1013.0,70.0,1.0
113,House,21129,21,14,IL,200,0.0,1.0,"HULTGREN, Randy",H001059,1966.0,,0.496,-0.04,-115.46249,0.89238,1014.0,45.0,1.0
113,House,21325,21,8,IL,100,0.0,1.0,"DUCKWORTH, Tammy",D000622,1968.0,,-0.3,0.06,-217.39936,0.79829,965.0,91.0,1.0
113,House,21326,21,10,IL,100,0.0,1.0,"SCHNEIDER, Brad",S001190,1961.0,,-0.184,-0.225,-179.74036,0.83534,999.0,65.0,1.0
113,House,21327,21,12,IL,100,0.0,1.0,"ENYART, Bill",E000292,1949.0,,-0.251,0.159,-242.42401,0.784,997.0,93.0,
113,House,21328,21,13,IL,200,0.0,1.0,"DAVIS, Rodney",D000619,1970.0,,0.299,0.083,-205.8012,0.81383,999.0,100.0,1.0
113,House,21329,21,17,IL,100,0.0,1.0,"BUSTOS, Cheri",B001286,1961.0,,-0.239,0.052,-210.1142,0.81049,1000.0,95.0,1.0
113,House,21371,21,2,IL,100,1.0,2.0,"KELLY, Robin L.",K000385,1956.0,,-0.449,-0.026,-98.69841,0.89951,932.0,42.0,1.0
113,House,29346,21,1,IL,100,0.0,1.0,"RUSH, Bobby L.",R000515,1946.0,,-0.479,-0.211,-107.49455,0.84175,624.0,53.0,1.0
113,House,29348,21,4,IL,100,0.0,1.0,"GUTIÉRREZ, Luis V.",G000535,1953.0,,-0.483,-0.268,-111.52619,0.88071,878.0,44.0,1.0
113,House,29717,21,7,IL,100,0.0,1.0,"DAVIS, Danny K.",D000096,1941.0,,-0.488,-0.248,-121.01291,0.88168,961.0,39.0,1.0
113,House,29718,21,15,IL,200,0.0,1.0,"SHIMKUS, John M.",S000364,1958.0,,0.373,0.133,-143.35772,0.86208,966.0,53.0,1.0
113,House,29911,21,9,IL,100,0.0,1.0,"SCHAKOWSKY, Janice D.",S001145,1944.0,,-0.604,-0.276,-90.70128,0.9137,1005.0,52.0,1.0
