congress,chamber,rollnumber,icpsr,cast_code
101,Senate,161,14701,1
101,Senate,161,14702,1
101,Senate,161,14703,1
101,Senate,161,14704,1
101,Senate,161,14705,1
101,Senate,161,14706,1
101,Senate,161,14708,1
101,Senate,161,14709,1
101,Senate,161,14710,1
101,Senate,161,14712,1
101,Senate,161,14713,1
101,Senate,161,14806,1
101,Senate,161,14900,1
101,Senate,161,14902,1
101,Senate,161,14904,1
101,Senate,161,14907,1
101,Senate,161,14908,1
101,Senate,161,14909,1
101,Senate,161,14910,1
101,Senate,161,14912,1
101,Senate,161,14914,1
101,Senate,161,14915,1
101,Senate,161,14920,1
101,Senate,161,14921,1
101,Senate,161,14922,1
101,Senate,161,15037,1
101,Senate,161,15039,1
101,Senate,161,15054,1
101,Senate,161,15501,1
101,Senate,161,15502,6
101,Senate,161,15503,1
101,Senate,161,15504,1
101,Senate,161,15700,1
101,Senate,161,15701,1
101,Senate,161,15702,1
101,Senate,161,15703,1
101,Senate,161,15704,1
101,Senate,161,15705,1
101,Senate,161,99908,9
101,Senate,168,660,1
101,Senate,168,1252,1
101,Senate,168,1366,1
101,Senate,168,4812,1
101,Senate,168,9369,1
101,Senate,168,10513,1
101,Senate,168,10605,1
101,Senate,168,10700,1
101,Senate,168,10791,1
101,Senate,168,10808,1
101,Senate,168,10818,1
101,Senate,168,11029,1
101,Senate,168,11043,1
101,Senate,168,11044,1
101,Senate,168,11203,1
101,Senate,168,11204,1
101,Senate,168,12103,1
101,Senate,168,12107,1
101,Senate,168,12109,1
101,Senate,168,13039,1
101,Senate,168,13050,1
101,Senate,168,13056,1
101,Senate,168,14002,1
101,Senate,168,14009,1
101,Senate,168,14010,1
101,Senate,168,14031,1
101,Senate,168,14056,1
101,Senate,168,14073,1
101,Senate,168,14101,1
101,Senate,168,14103,1
101,Senate,168,14105,1
101,Senate,168,14107,1
101,Senate,168,14108,1
101,Senate,168,14203,1
101,Senate,168,14213,1
101,Senate,168,14226,1
101,Senate,168,14230,1
101,Senate,168,14240,1
101,Senate,168,14242,1
101,Senate,168,14268,1
101,Senate,168,14275,1
101,Senate,168,14282,1
101,Senate,168,14300,1
101,Senate,168,14302,1
101,Senate,168,14303,1
101,Senate,168,14304,1
101,Senate,168,14307,1
101,Senate,168,14423,1
101,Senate,168,14440,1
101,Senate,168,14467,1
101,Senate,168,14500,1
101,Senate,168,14501,1
101,Senate,168,14502,1
101,Senate,168,14503,1
101,Senate,168,14506,1
101,Senate,168,14508,1
101,Senate,168,14509,1
101,Senate,168,14511,1
101,Senate,168,14617,1
101,Senate,168,14628,1
101,Senate,168,14659,1
101,Senate,168,14700,1
101,Senate,168,14701,1
101,Senate,168,14702,1
101,Senate,168,14703,3
101,Senate,168,14704,1
101,Senate,168,14705,1
101,Senate,168,14706,1
101,Senate,168,14708,1
101,Senate,168,14709,1
101,Senate,168,14710,1
101,Senate,168,14712,1
101,Senate,168,14713,1
101,Senate,168,14806,1
101,Senate,168,14900,1
101,Senate,168,14902,1
101,Senate,168,14904,1
101,Senate,168,14907,1
101,Senate,168,14908,1
101,Senate,168,14909,1
101,Senate,168,14910,1
101,Senate,168,14912,1
101,Senate,168,14914,1
101,Senate,168,14915,1
101,Senate,168,14920,1
101,Senate,168,14921,1
101,Senate,168,14922,1
101,Senate,168,15037,1
101,Senate,168,15039,1
101,Senate,168,15054,1
101,Senate,168,15501,1
101,Senate,168,15502,1
101,Senate,168,15503,1
101,Senate,168,15504,1
101,Senate,168,15700,1
101,Senate,168,15701,1
101,Senate,168,15702,1
101,Senate,168,15703,1
101,Senate,168,15704,1
101,Senate,168,15705,1
101,Senate,168,99908,9
101,Senate,172,660,1
101,Senate,172,1252,1
101,Senate,172,1366,1
101,Senate,172,4812,1
101,Senate,172,9369,1
101,Senate,172,10513,1
101,Senate,172,10605,1
101,Senate,172,10700,9
101,Senate,172,10791,1
101,Senate,172,10808,1
101,Senate,172,10818,1
101,Senate,172,11029,1
101,Senate,172,11043,1
101,Senate,172,11044,9
101,Senate,172,11203,1
101,Senate,172,11204,1
101,Senate,172,12103,1
101,Senate,172,12107,1
101,Senate,172,12109,1
101,Senate,172,13039,1
101,Senate,172,13050,1
101,Senate,172,13056,1
101,Senate,172,14002,6
101,Senate,172,14009,1
101,Senate,172,14010,1
101,Senate,172,14031,9
101,Senate,172,14056,6
101,Senate,172,14073,9
101,Senate,172,14101,1
101,Senate,172,14103,1
101,Senate,172,14105,6
101,Senate,172,14107,1
101,Senate,172,14108,1
101,Senate,172,14203,9
101,Senate,172,14213,1
101,Senate,172,14226,1
101,Senate,172,14230,1
101,Senate,172,14240,1
101,Senate,172,14242,1
101,Senate,172,14268,1
101,Senate,172,14275,1
101,Senate,172,14282,1
101,Senate,172,14300,1
101,Senate,172,14302,1
101,Senate,172,14303,6
101,Senate,172,14304,9
101,Senate,172,14307,1
101,Senate,172,14423,1
101,Senate,172,14440,1
101,Senate,172,14467,1
101,Senate,172,14500,1
101,Senate,172,14501,1
101,Senate,172,14502,1
101,Senate,172,14503,1
101,Senate,172,14506,1
101,Senate,172,14508,1
101,Senate,172,14509,9
101,Senate,172,14511,6
101,Senate,172,14617,1
101,Senate,172,14628,1
101,Senate,172,14659,1
101,Senate,172,14700,1
101,Senate,172,14701,1
101,Senate,172,14702,1
101,Senate,172,14703,1
101,Senate,172,14704,1
101,Senate,172,14705,1
101,Senate,172,14706,1
101,Senate,172,14708,1
101,Senate,172,14709,1
101,Senate,172,14710,1
101,Senate,172,14712,1
101,Senate,172,14713,1
101,Senate,172,14806,1
101,Senate,172,14900,1
101,Senate,172,14902,6
101,Senate,172,14904,1
101,Senate,172,14907,9
101,Senate,172,14908,1
101,Senate,172,14909,1
101,Senate,172,14910,1
101,Senate,172,14912,1
101,Senate,172,14914,1
101,Senate,172,14915,1
101,Senate,172,14920,1
101,Senate,172,14921,6
101,Senate,172,14922,1
101,Senate,172,15037,6
101,Senate,172,15039,1
101,Senate,172,15054,1
101,Senate,172,15501,1
101,Senate,172,15502,6
101,Senate,172,15503,1
101,Senate,172,15504,9
101,Senate,172,15700,1
101,Senate,172,15701,9
101,Senate,172,15702,1
101,Senate,172,15703,1
101,Senate,172,15704,1
101,Senate,172,15705,1
101,Senate,172,99908,9
101,Senate,173,660,9
101,Senate,173,1252,1
101,Senate,173,1366,1
101,Senate,173,4812,9
101,Senate,173,9369,1
101,Senate,173,10513,1
101,Senate,173,10605,1
101,Senate,173,10700,9
101,Senate,173,10791,9
101,Senate,173,10808,1
101,Senate,173,10818,1
101,Senate,173,11029,6
101,Senate,173,11043,1
101,Senate,173,11044,9
101,Senate,173,11203,1
101,Senate,173,11204,1
101,Senate,173,12103,1
101,Senate,173,12107,1
101,Senate,173,12109,1
101,Senate,173,13039,1
101,Senate,173,13050,1
101,Senate,173,13056,9
101,Senate,173,14002,6
101,Senate,173,14009,1
101,Senate,173,14010,1
101,Senate,173,14031,9
101,Senate,173,14056,6
101,Senate,173,14073,9
101,Senate,173,14101,1
101,Senate,173,14103,1
101,Senate,173,14105,6
101,Senate,173,14107,1
101,Senate,173,14108,1
101,Senate,173,14203,9
101,Senate,173,14213,1
101,Senate,173,14226,1
101,Senate,173,14230,1
101,Senate,173,14240,1
101,Senate,173,14242,1
101,Senate,173,14268,1
101,Senate,173,14275,1
101,Senate,173,14282,1
101,Senate,173,14300,1
101,Senate,173,14302,1
101,Senate,173,14303,6
101,Senate,173,14304,9
101,Senate,173,14307,1
101,Senate,173,14423,1
101,Senate,173,14440,3
101,Senate,173,14467,1
101,Senate,173,14500,1
101,Senate,173,14501,1
101,Senate,173,14502,1
101,Senate,173,14503,1
101,Senate,173,14506,1
101,Senate,173,14508,1
101,Senate,173,14509,9
101,Senate,173,14511,6
101,Senate,173,14617,1
101,Senate,173,14628,1
101,Senate,173,14659,1
101,Senate,173,14700,1
101,Senate,173,14701,1
101,Senate,173,14702,1
101,Senate,173,14703,1
101,Senate,173,14704,1
101,Senate,173,14705,1
101,Senate,173,14706,6
101,Senate,173,14708,1
101,Senate,173,14709,1
101,Senate,173,14710,1
101,Senate,173,14712,1
101,Senate,173,14713,1
101,Senate,173,14806,1
101,Senate,173,14900,1
101,Senate,173,14902,1
101,Senate,173,14904,1
101,Senate,173,14907,9
101,Senate,173,14908,1
101,Senate,173,14909,9
101,Senate,173,14910,1
101,Senate,173,14912,1
101,Senate,173,14914,1
101,Senate,173,14915,1
101,Senate,173,14920,1
101,Senate,173,14921,1
101,Senate,173,14922,1
101,Senate,173,15037,1
101,Senate,173,15039,1
101,Senate,173,15054,1
101,Senate,173,15501,6
101,Senate,173,15502,1
101,Senate,173,15503,1
101,Senate,173,15504,9
101,Senate,173,15700,1
101,Senate,173,15701,9
101,Senate,173,15702,1
101,Senate,173,15703,1
101,Senate,173,15704,1
101,Senate,173,15705,1
101,Senate,173,99908,1
101,Senate,179,660,1
101,Senate,179,1252,1
101,Senate,179,1366,1
101,Senate,179,4812,1
101,Senate,179,9369,6
101,Senate,179,10513,6
101,Senate,179,10605,1
101,Senate,179,10700,1
101,Senate,179,10791,6
101,Senate,179,10808,1
101,Senate,179,10818,1
101,Senate,179,11029,6
101,Senate,179,11043,1
101,Senate,179,11044,6
101,Senate,179,11203,6
101,Senate,179,11204,1
101,Senate,179,12103,1
101,Senate,179,12107,1
101,Senate,179,12109,1
101,Senate,179,13039,1
101,Senate,179,13050,1
101,Senate,179,13056,6
101,Senate,179,14002,6
101,Senate,179,14009,6
101,Senate,179,14010,1
101,Senate,179,14031,6
101,Senate,179,14056,6
101,Senate,179,14073,1
101,Senate,179,14101,1
101,Senate,179,14103,6
101,Senate,179,14105,6
101,Senate,179,14107,6
101,Senate,179,14108,1
101,Senate,179,14203,6
101,Senate,179,14213,1
101,Senate,179,14226,6
101,Senate,179,14230,1
101,Senate,179,14240,9
101,Senate,179,14242,6
101,Senate,179,14268,6
101,Senate,179,14275,1
101,Senate,179,14282,1
101,Senate,179,14300,1
101,Senate,179,14302,6
101,Senate,179,14303,6
101,Senate,179,14304,1
101,Senate,179,14307,1
101,Senate,179,14423,1
101,Senate,179,14440,1
101,Senate,179,14467,1
101,Senate,179,14500,1
101,Senate,179,14501,6
101,Senate,179,14502,6
101,Senate,179,14503,6
101,Senate,179,14506,6
101,Senate,179,14508,1
101,Senate,179,14509,1
101,Senate,179,14511,6
101,Senate,179,14617,1
101,Senate,179,14628,6
101,Senate,179,14659,6
101,Senate,179,14700,6
101,Senate,179,14701,6
101,Senate,179,14702,1
101,Senate,179,14703,6
101,Senate,179,14704,6
101,Senate,179,14705,6
101,Senate,179,14706,6
101,Senate,179,14708,1
101,Senate,179,14709,1
101,Senate,179,14710,1
101,Senate,179,14712,1
101,Senate,179,14713,1
101,Senate,179,14806,6
101,Senate,179,14900,1
101,Senate,179,14902,6
101,Senate,179,14904,1
101,Senate,179,14907,1
101,Senate,179,14908,6
101,Senate,179,14909,6
101,Senate,179,14910,1
101,Senate,179,14912,1
101,Senate,179,14914,1
101,Senate,179,14915,1
101,Senate,179,14920,1
101,Senate,179,14921,6
101,Senate,179,14922,1
101,Senate,179,15037,6
101,Senate,179,15039,6
101,Senate,179,15054,6
101,Senate,179,15501,6
101,Senate,179,15502,1
101,Senate,179,15503,1
101,Senate,179,15504,1
101,Senate,179,15700,1
101,Senate,179,15701,6
101,Senate,179,15702,1
101,Senate,179,15703,1
101,Senate,179,15704,1
101,Senate,179,15705,1
101,Senate,179,99908,6
101,Senate,180,660,1
101,Senate,180,1252,1
101,Senate,180,1366,1
101,Senate,180,4812,1
101,Senate,180,9369,1
101,Senate,180,10513,1
101,Senate,180,10605,1
101,Senate,180,10700,1
101,Senate,180,10791,1
101,Senate,180,10808,1
101,Senate,180,10818,1
101,Senate,180,11029,1
101,Senate,180,11043,1
101,Senate,180,11044,1
101,Senate,180,11203,6
101,Senate,180,11204,1
101,Senate,180,12103,1
101,Senate,180,12107,1
101,Senate,180,12109,9
101,Senate,180,13039,1
101,Senate,180,13050,1
101,Senate,180,13056,1
101,Senate,180,14002,1
101,Senate,180,14009,1
101,Senate,180,14010,1
101,Senate,180,14031,1
101,Senate,180,14056,1
101,Senate,180,14073,1
101,Senate,180,14101,1
101,Senate,180,14103,1
101,Senate,180,14105,1
101,Senate,180,14107,1
101,Senate,180,14108,1
101,Senate,180,14203,1
101,Senate,180,14213,1
101,Senate,180,14226,1
101,Senate,180,14230,1
101,Senate,180,14240,9
101,Senate,180,14242,1
101,Senate,180,14268,1
101,Senate,180,14275,1
101,Senate,180,14282,1
101,Senate,180,14300,1
101,Senate,180,14302,1
101,Senate,180,14303,1
101,Senate,180,14304,1
101,Senate,180,14307,1
101,Senate,180,14423,1
101,Senate,180,14440,1
101,Senate,180,14467,1
101,Senate,180,14500,1
101,Senate,180,14501,1
101,Senate,180,14502,1
101,Senate,180,14503,1
101,Senate,180,14506,1
101,Senate,180,14508,1
101,Senate,180,14509,1
101,Senate,180,14511,1
101,Senate,180,14617,1
101,Senate,180,14628,1
101,Senate,180,14659,1
101,Senate,180,14700,1
101,Senate,180,14701,1
101,Senate,180,14702,1
101,Senate,180,14703,3
101,Senate,180,14704,1
101,Senate,180,14705,1
101,Senate,180,14706,9
101,Senate,180,14708,3
101,Senate,180,14709,1
101,Senate,180,14710,1
101,Senate,180,14712,1
101,Senate,180,14713,1
101,Senate,180,14806,1
101,Senate,180,14900,1
101,Senate,180,14902,1
101,Senate,180,14904,1
101,Senate,180,14907,1
101,Senate,180,14908,1
101,Senate,180,14909,1
101,Senate,180,14910,1
101,Senate,180,14912,1
101,Senate,180,14914,1
101,Senate,180,14915,1
101,Senate,180,14920,1
101,Senate,180,14921,1
101,Senate,180,14922,1
101,Senate,180,15037,1
101,Senate,180,15039,1
101,Senate,180,15054,1
101,Senate,180,15501,1
101,Senate,180,15502,1
101,Senate,180,15503,3
101,Senate,180,15504,1
101,Senate,180,15700,1
101,Senate,180,15701,1
101,Senate,180,15702,1
101,Senate,180,15703,1
101,Senate,180,15704,1
101,Senate,180,15705,1
101,Senate,180,99908,9
101,Senate,204,660,1
101,Senate,204,1252,1
101,Senate,204,1366,6
101,Senate,204,4812,1
101,Senate,204,9369,1
101,Senate,204,10513,1
101,Senate,204,10605,1
101,Senate,204,10700,1
101,Senate,204,10791,1
101,Senate,204,10808,1
101,Senate,204,10818,1
101,Senate,204,11029,6
101,Senate,204,11043,1
101,Senate,204,11044,6
101,Senate,204,11203,1
101,Senate,204,11204,6
101,Senate,204,12103,1
101,Senate,204,12107,1
101,Senate,204,12109,1
101,Senate,204,13039,1
101,Senate,204,13050,1
101,Senate,204,13056,1
101,Senate,204,14002,6
101,Senate,204,14009,1
101,Senate,204,14010,1
101,Senate,204,14031,1
101,Senate,204,14056,6
101,Senate,204,14073,1
101,Senate,204,14101,1
101,Senate,204,14103,1
101,Senate,204,14105,6
101,Senate,204,14107,1
101,Senate,204,14108,1
101,Senate,204,14203,1
101,Senate,204,14213,1
101,Senate,204,14226,1
101,Senate,204,14230,1
101,Senate,204,14240,1
101,Senate,204,14242,1
101,Senate,204,14268,1
101,Senate,204,14275,1
101,Senate,204,14282,1
101,Senate,204,14300,1
101,Senate,204,14302,1
101,Senate,204,14303,6
101,Senate,204,14304,1
101,Senate,204,14307,1
101,Senate,204,14423,1
101,Senate,204,14440,1
101,Senate,204,14467,1
101,Senate,204,14500,1
101,Senate,204,14501,1
101,Senate,204,14502,1
101,Senate,204,14503,1
101,Senate,204,14506,1
101,Senate,204,14508,1
101,Senate,204,14509,1
101,Senate,204,14511,6
101,Senate,204,14617,1
101,Senate,204,14628,1
101,Senate,204,14659,1
101,Senate,204,14700,1
101,Senate,204,14701,1
101,Senate,204,14702,1
101,Senate,204,14703,1
101,Senate,204,14704,1
101,Senate,204,14705,1
101,Senate,204,14706,6
101,Senate,204,14708,1
101,Senate,204,14709,1
101,Senate,204,14710,1
101,Senate,204,14712,1
101,Senate,204,14713,1
101,Senate,204,14806,1
101,Senate,204,14900,1
101,Senate,204,14902,6
101,Senate,204,14904,1
101,Senate,204,14907,1
101,Senate,204,14908,1
101,Senate,204,14909,1
101,Senate,204,14910,1
101,Senate,204,14912,1
101,Senate,204,14914,1
101,Senate,204,14915,1
101,Senate,204,14920,1
101,Senate,204,14921,1
101,Senate,204,14922,1
101,Senate,204,15037,1
101,Senate,204,15039,1
101,Senate,204,15054,1
101,Senate,204,15501,1
101,Senate,204,15502,1
101,Senate,204,15503,1
101,Senate,204,15504,1
101,Senate,204,15700,1
101,Senate,204,15701,1
101,Senate,204,15702,1
101,Senate,204,15703,1
101,Senate,204,15704,1
101,Senate,204,15705,1
101,Senate,204,99908,9
101,Senate,205,660,1
101,Senate,205,1252,1
101,Senate,205,1366,1
101,Senate,205,4812,1
101,Senate,205,9369,1
101,Senate,205,10513,1
101,Senate,205,10605,1
101,Senate,205,10700,1
101,Senate,205,10791,1
101,Senate,205,10808,1
101,Senate,205,10818,1
101,Senate,205,11029,6
101,Senate,205,11043,1
101,Senate,205,11044,6
101,Senate,205,11203,1
101,Senate,205,11204,1
101,Senate,205,12103,1
101,Senate,205,12107,1
101,Senate,205,12109,1
101,Senate,205,13039,1
101,Senate,205,13050,1
101,Senate,205,13056,1
101,Senate,205,14002,6
101,Senate,205,14009,1
101,Senate,205,14010,1
101,Senate,205,14031,1
101,Senate,205,14056,6
101,Senate,205,14073,1
101,Senate,205,14101,1
101,Senate,205,14103,1
101,Senate,205,14105,6
101,Senate,205,14107,1
101,Senate,205,14108,1
101,Senate,205,14203,1
101,Senate,205,14213,1
101,Senate,205,14226,1
101,Senate,205,14230,1
101,Senate,205,14240,1
101,Senate,205,14242,1
101,Senate,205,14268,1
101,Senate,205,14275,1
101,Senate,205,14282,1
101,Senate,205,14300,1
101,Senate,205,14302,1
101,Senate,205,14303,6
101,Senate,205,14304,1
101,Senate,205,14307,1
101,Senate,205,14423,1
101,Senate,205,14440,1
101,Senate,205,14467,1
101,Senate,205,14500,1
101,Senate,205,14501,1
101,Senate,205,14502,1
101,Senate,205,14503,6
101,Senate,205,14506,6
101,Senate,205,14508,1
101,Senate,205,14509,1
101,Senate,205,14511,6
101,Senate,205,14617,1
101,Senate,205,14628,1
101,Senate,205,14659,1
101,Senate,205,14700,1
101,Senate,205,14701,6
101,Senate,205,14702,1
101,Senate,205,14703,6
101,Senate,205,14704,1
101,Senate,205,14705,6
101,Senate,205,14706,6
101,Senate,205,14708,1
101,Senate,205,14709,1
101,Senate,205,14710,1
101,Senate,205,14712,6
101,Senate,205,14713,1
101,Senate,205,14806,1
101,Senate,205,14900,1
101,Senate,205,14902,6
101,Senate,205,14904,6
101,Senate,205,14907,1
101,Senate,205,14908,6
101,Senate,205,14909,1
101,Senate,205,14910,1
101,Senate,205,14912,1
101,Senate,205,14914,1
101,Senate,205,14915,1
101,Senate,205,14920,1
101,Senate,205,14921,1
101,Senate,205,14922,1
101,Senate,205,15037,1
101,Senate,205,15039,6
101,Senate,205,15054,1
101,Senate,205,15501,1
101,Senate,205,15502,6
101,Senate,205,15503,1
101,Senate,205,15504,1
101,Senate,205,15700,1
101,Senate,205,15701,1
101,Senate,205,15702,1
101,Senate,205,15703,1
101,Senate,205,15704,1
101,Senate,205,15705,1
101,Senate,205,99908,6
101,Senate,209,660,1
101,Senate,209,1252,1
101,Senate,209,1366,1
101,Senate,209,4812,1
101,Senate,209,9369,1
101,Senate,209,10513,1
101,Senate,209,10605,1
101,Senate,209,10700,1
101,Senate,209,10791,1
101,Senate,209,10808,1
101,Senate,209,10818,1
101,Senate,209,11029,1
101,Senate,209,11043,1
101,Senate,209,11044,1
101,Senate,209,11203,1
101,Senate,209,11204,1
101,Senate,209,12103,1
101,Senate,209,12107,1
101,Senate,209,12109,1
101,Senate,209,13039,1
101,Senate,209,13050,1
101,Senate,209,13056,1
101,Senate,209,14002,9
101,Senate,209,14009,1
101,Senate,209,14010,1
101,Senate,209,14031,1
101,Senate,209,14056,1
101,Senate,209,14073,1
101,Senate,209,14101,1
101,Senate,209,14103,1
101,Senate,209,14105,1
101,Senate,209,14107,1
101,Senate,209,14108,1
101,Senate,209,14203,1
101,Senate,209,14213,1
101,Senate,209,14226,1
101,Senate,209,14230,1
101,Senate,209,14240,1
101,Senate,209,14242,1
101,Senate,209,14268,1
101,Senate,209,14275,1
101,Senate,209,14282,1
101,Senate,209,14300,1
101,Senate,209,14302,1
101,Senate,209,14303,1
101,Senate,209,14304,1
101,Senate,209,14307,1
101,Senate,209,14423,1
101,Senate,209,14440,1
101,Senate,209,14467,1
101,Senate,209,14500,1
101,Senate,209,14501,1
101,Senate,209,14502,1
101,Senate,209,14503,1
101,Senate,209,14506,1
101,Senate,209,14508,1
101,Senate,209,14509,1
101,Senate,209,14511,1
101,Senate,209,14617,1
101,Senate,209,14628,1
101,Senate,209,14659,1
101,Senate,209,14700,1
101,Senate,209,14701,1
101,Senate,209,14702,1
101,Senate,209,14703,1
101,Senate,209,14704,1
101,Senate,209,14705,1
101,Senate,209,14706,1
101,Senate,209,14708,1
101,Senate,209,14709,1
101,Senate,209,14710,1
101,Senate,209,14712,1
101,Senate,209,14713,1
101,Senate,209,14806,1
101,Senate,209,14900,1
101,Senate,209,14902,1
101,Senate,209,14904,1
101,Senate,209,14907,1
101,Senate,209,14908,1
101,Senate,209,14909,1
101,Senate,209,14910,1
101,Senate,209,14912,1
101,Senate,209,14914,1
101,Senate,209,14915,1
101,Senate,209,14920,1
101,Senate,209,14921,1
101,Senate,209,14922,1
101,Senate,209,15037,1
101,Senate,209,15039,1
101,Senate,209,15054,1
101,Senate,209,15501,1
101,Senate,209,15502,1
101,Senate,209,15503,1
101,Senate,209,15504,1
101,Senate,209,15700,1
101,Senate,209,15701,1
101,Senate,209,15702,1
101,Senate,209,15703,1
101,Senate,209,15704,1
101,Senate,209,15705,1
101,Senate,209,99908,9
101,Senate,212,660,1
101,Senate,212,1252,1
101,Senate,212,1366,1
101,Senate,212,4812,1
101,Senate,212,9369,1
101,Senate,212,10513,1
101,Senate,212,10605,1
101,Senate,212,10700,1
101,Senate,212,10791,1
101,Senate,212,10808,1
101,Senate,212,10818,1
101,Senate,212,11029,1
101,Senate,212,11043,1
101,Senate,212,11044,6
101,Senate,212,11203,1
101,Senate,212,11204,1
101,Senate,212,12103,1
101,Senate,212,12107,1
101,Senate,212,12109,1
101,Senate,212,13039,1
101,Senate,212,13050,1
101,Senate,212,13056,1
101,Senate,212,14002,6
101,Senate,212,14009,1
101,Senate,212,14010,1
101,Senate,212,14031,1
101,Senate,212,14056,6
101,Senate,212,14073,1
101,Senate,212,14101,1
101,Senate,212,14103,1
101,Senate,212,14105,6
101,Senate,212,14107,1
101,Senate,212,14108,1
101,Senate,212,14203,1
101,Senate,212,14213,1
101,Senate,212,14226,1
101,Senate,212,14230,1
101,Senate,212,14240,1
101,Senate,212,14242,6
101,Senate,212,14268,1
101,Senate,212,14275,1
101,Senate,212,14282,1
101,Senate,212,14300,1
101,Senate,212,14302,1
101,Senate,212,14303,1
101,Senate,212,14304,1
101,Senate,212,14307,1
101,Senate,212,14423,1
101,Senate,212,14440,1
101,Senate,212,14467,1
101,Senate,212,14500,1
101,Senate,212,14501,1
101,Senate,212,14502,1
101,Senate,212,14503,1
101,Senate,212,14506,1
101,Senate,212,14508,1
101,Senate,212,14509,1
101,Senate,212,14511,6
101,Senate,212,14617,1
101,Senate,212,14628,1
101,Senate,212,14659,1
101,Senate,212,14700,1
101,Senate,212,14701,1
101,Senate,212,14702,1
101,Senate,212,14703,1
101,Senate,212,14704,1
101,Senate,212,14705,1
101,Senate,212,14706,6
101,Senate,212,14708,1
101,Senate,212,14709,1
101,Senate,212,14710,1
101,Senate,212,14712,1
101,Senate,212,14713,1
101,Senate,212,14806,1
101,Senate,212,14900,1
101,Senate,212,14902,6
